Object,Close-Approach (CA) Date,CA Distance Nominal (LD | au),CA Distance Minimum (LD | au),V relative (km/s),V infinity (km/s),H (mag),Estimated Diameter,
(2017 FY101),2102-Nov-15 04:06ξαξξξξ00:42,12.32 | 0.03167,12.04 | 0.03093,10.78,10.77,27.2,9.7 m -   22 m,bK17FA1Y
(2010 TH19),2102-Dec-16 04:35ξαξξξξ00:03,14.42 | 0.03706,14.42 | 0.03705,5.34,5.32,20.5,210 m -  470 m,bK10T19H
(2010 NK1),2102-Dec-25 19:50ξαξξξξ01:40,16.62 | 0.04271,15.27 | 0.03923,10.2,10.2,22.4,88 m -  200 m,bK10N01K
(2008 YZ32),2102-Dec-29 00:33ξαξξξξ00:03,19.12 | 0.04914,19.11 | 0.04910,21.12,21.12,20.1,250 m -  570 m,bK08Y32Z
456938 (2007 YV56),2102-Dec-31 04:05ξαξξξξ05:26,16.93 | 0.04351,12.36 | 0.03177,17.85,17.85,21,170 m -  380 m,a0456938
54509 YORP (2000 PH5),2103-Jan-01 01:44ξαξξξξ00:02,13.07 | 0.03359,13.03 | 0.03349,8.05,8.04,22.7,77 m -  170 m,a0054509
(2013 XG10),2103-Jan-01 04:15ξαξ1_07:13,14.66 | 0.03766,11.08 | 0.02847,7.36,7.35,25.4,22 m -   49 m,bK13X10G
(2015 AR45),2103-Jan-12 04:42ξαξξξξ00:12,15.62 | 0.04013,15.41 | 0.03959,24.78,24.78,19.8,290 m -  650 m,bK15A45R
(2015 BK311),2103-Jan-17 20:38ξαξ1_00:26,12.88 | 0.03310,12.81 | 0.03291,14.82,14.82,24.4,35 m -   78 m,bK15BV1K
(2012 BV13),2103-Jan-18 00:26ξαξξξξ10:48,5.77 | 0.01484,3.08 | 0.00790,7.13,7.11,22.2,97 m -  220 m,bK12B13V
(2007 DD),2103-Feb-12 18:41ξαξξξξ00:34,6.50 | 0.01670,4.95 | 0.01273,3.96,3.92,25.8,18 m -   41 m,bK07D00D
(2004 XG),2103-Feb-17 05:19ξαξξξξ00:02,7.35 | 0.01888,7.33 | 0.01884,8.16,8.15,24.1,40 m -   90 m,bK04X00G
(1995 CR),2103-Feb-22 18:58ξαξξξξ00:11,4.29 | 0.01103,4.25 | 0.01091,29.86,29.85,21.7,120 m -  270 m,bJ95C00R
(2015 CA40),2103-Feb-26 21:04ξαξξξξ12:59,16.54 | 0.04250,5.66 | 0.01453,8.09,8.08,24.6,32 m -   71 m,bK15C40A
(2012 EA),2103-Mar-12 01:50ξαξξξξ00:53,3.53 | 0.00908,3.49 | 0.00897,5.09,5.03,26.9,11 m -   25 m,bK12E00A
(2012 DH54),2103-Mar-12 05:11ξαξξξξ06:15,4.79 | 0.01230,3.95 | 0.01015,5.01,4.97,27.5,8.4 m -   19 m,bK12D54H
(2005 EA),2103-Mar-15 12:49ξαξ< 00:01,18.92 | 0.04863,18.91 | 0.04859,23.01,23.01,21,170 m -  380 m,bK05E00A
455184 (2000 ED14),2103-Mar-19 02:04ξαξ< 00:01,19.30 | 0.04960,19.30 | 0.04960,17.02,17.02,20.8,180 m -  410 m,a0455184
231937 (2001 FO32),2103-Mar-23 02:07ξαξξξξ00:37,8.17 | 0.02100,7.59 | 0.01951,34.44,34.44,17.7,770 m -  1.7 km,a0231937
264993 (2003 DX10),2103-Mar-30 02:23ξαξ< 00:01,17.17 | 0.04412,17.17 | 0.04411,11.53,11.53,20.4,220 m -  490 m,a0264993
(2016 FA14),2103-Mar-31 06:58ξαξ1_02:54,0.63 | 0.00162,0.62 | 0.00159,15.3,15.19,27.2,9.7 m -   22 m,bK16F14A
152754 (1999 GS6),2103-Mar-31 19:13ξαξ< 00:01,18.18 | 0.04673,18.18 | 0.04672,13.82,13.81,19.1,400 m -  900 m,a0152754
(2003 HT42),2103-Apr-13 03:08ξαξξξξ08:09,12.25 | 0.03148,11.71 | 0.03009,5.05,5.03,24.8,29 m -   65 m,bK03H42T
(2004 FY31),2103-Apr-14 05:35ξαξξξξ05:00,8.33 | 0.02141,7.85 | 0.02016,11.35,11.34,21.9,110 m -  250 m,bK04F31Y
(2009 UY19),2103-Apr-23 14:51ξαξξξξ00:31,3.60 | 0.00926,3.30 | 0.00849,4.75,4.68,23.4,56 m -  120 m,bK09U19Y
(2013 HP11),2103-Apr-29 23:16ξαξξξξ18:13,13.52 | 0.03475,12.01 | 0.03086,2.6,2.57,25.4,22 m -   49 m,bK13H11P
(2016 JC6),2103-May-07 12:22ξαξξξξ00:04,13.52 | 0.03474,13.52 | 0.03473,5.72,5.71,21.3,150 m -  330 m,bK16J06C
(2004 HX53),2103-May-11 03:43ξαξ< 00:01,15.45 | 0.03969,15.45 | 0.03969,9.15,9.15,23.6,51 m -  110 m,bK04H53X
(2008 ST),2103-May-12 01:39ξαξ2_00:36,17.55 | 0.04509,11.02 | 0.02831,2.16,2.13,27.1,10 m -   23 m,bK08S00T
(2013 GH84),2103-May-14 11:30ξαξξξξ00:07,9.81 | 0.02521,9.81 | 0.02521,10.22,10.21,20.7,190 m -  430 m,bK13G84H
360191 (1988 TA),2103-May-16 09:00ξαξξξξ00:02,14.02 | 0.03602,14.01 | 0.03599,12.29,12.28,20.6,200 m -  450 m,a0360191
25143 Itokawa (1998 SF36),2103-Jun-09 11:29ξαξξξξ00:08,17.67 | 0.04541,17.67 | 0.04540,5.15,5.14,19.2,380 m -  860 m,a0025143
467336 (2002 LT38),2103-Jun-30 05:48ξαξ< 00:01,14.71 | 0.03781,14.71 | 0.03781,8.14,8.13,20.5,210 m -  470 m,a0467336
(2016 NJ22),2103-Jul-09 04:52ξαξξξξ00:41,10.30 | 0.02646,7.90 | 0.02031,7.4,7.39,28.4,5.6 m -   12 m,bK16N22J
(2015 MO116),2103-Jul-11 08:02ξαξξξξ16:01,8.69 | 0.02233,2.26 | 0.00580,9.01,9,24,42 m -   94 m,bK15MB6O
(1999 NW2),2103-Jul-15 20:24ξαξ< 00:01,6.97 | 0.01792,6.97 | 0.01792,5.25,5.22,23.2,61 m -  140 m,bJ99N02W
(2010 RJ43),2103-Aug-24 03:48ξαξξξξ00:05,9.03 | 0.02321,8.98 | 0.02308,14.8,14.79,23.7,48 m -  110 m,bK10R43J
289315 (2005 AN26),2103-Aug-25 02:45ξαξ< 00:01,14.19 | 0.03645,14.18 | 0.03645,14.29,14.28,18.5,530 m -  1.2 km,a0289315
(1998 QP),2103-Aug-25 04:38ξαξ< 00:01,9.95 | 0.02557,9.95 | 0.02556,16.4,16.4,21.2,150 m -  340 m,bJ98Q00P
(2000 PP9),2103-Sep-05 21:37ξαξ< 00:01,14.82 | 0.03808,14.82 | 0.03808,7.92,7.91,19.1,400 m -  900 m,bK00P09P
(2010 TW54),2103-Oct-10 09:57ξαξξξξ15:01,7.96 | 0.02046,0.14 | 0.00036,8.38,8.36,27.6,8.0 m -   18 m,bK10T54W
(2014 TY33),2103-Oct-10 15:08ξαξξξξ00:06,18.02 | 0.04632,18.00 | 0.04626,10.55,10.55,21.8,120 m -  260 m,bK14T33Y
2340 Hathor (1976 UA),2103-Oct-23 05:34ξαξξξξ03:05,13.37 | 0.03434,2.22 | 0.00571,14.27,14.26,20.2,240 m -  540 m,a0002340
(2003 UY19),2103-Oct-30 01:38ξαξξξξ00:04,18.00 | 0.04626,18.00 | 0.04626,9.91,9.91,18.6,510 m -  1.1 km,bK03U19Y
453707 (2010 XY72),2103-Oct-30 18:10ξαξξξξ00:01,18.76 | 0.04821,18.76 | 0.04821,18.03,18.03,18.6,510 m -  1.1 km,a0453707
69230 Hermes (1937 UB),2103-Oct-31 18:31ξαξξξξ00:03,16.93 | 0.04351,16.89 | 0.04339,19.57,19.56,17.5,840 m -  1.9 km,a0069230
138095 (2000 DK79),2103-Nov-07 23:09ξαξ< 00:01,18.58 | 0.04775,18.58 | 0.04775,32.99,32.99,15.9,1.8 km -  3.9 km,a0138095
(2016 NG15),2103-Dec-19 02:10ξαξξξξ02:44,14.84 | 0.03814,12.69 | 0.03260,19.56,19.56,20.6,200 m -  450 m,bK16N15G
54509 YORP (2000 PH5),2104-Jan-02 05:04ξαξ< 00:01,2.06 | 0.00528,2.05 | 0.00526,7.23,7.16,22.7,77 m -  170 m,a0054509
265196 (2004 BW58),2104-Jan-28 13:58ξαξ< 00:01,14.48 | 0.03721,14.48 | 0.03721,11.51,11.5,18.6,510 m -  1.1 km,a0265196
(2004 CO49),2104-Jan-29 04:34ξαξ< 00:01,15.64 | 0.04019,15.64 | 0.04019,8.77,8.76,21.6,130 m -  280 m,bK04C49O
(2006 SU217),2104-Feb-04 02:51ξαξξξξ00:08,17.98 | 0.04619,16.33 | 0.04196,6.28,6.27,25.3,23 m -   52 m,bK06SL7U
(2017 BQ6),2104-Feb-13 04:18ξαξξξξ03:22,14.67 | 0.03769,13.78 | 0.03541,10.6,10.6,21.4,140 m -  310 m,bK17B06Q
(2015 FM33),2104-Feb-22 14:04ξαξ< 00:01,19.43 | 0.04993,19.43 | 0.04993,7.96,7.95,24.5,33 m -   75 m,bK15F33M
(2008 CC71),2104-Mar-06 01:07ξαξξξξ08:31,11.02 | 0.02830,8.11 | 0.02083,7.28,7.27,24.9,28 m -   62 m,bK08C71C
(2001 EC16),2104-Mar-24 08:21ξαξ< 00:01,6.85 | 0.01761,6.85 | 0.01761,10.37,10.36,22.3,92 m -  210 m,bK01E16C
(2017 ED3),2104-Apr-21 05:05ξαξξξξ22:01,17.40 | 0.04471,15.16 | 0.03896,4.67,4.65,24.2,38 m -   86 m,bK17E03D
153002 (2000 JG5),2104-Apr-27 16:44ξαξ< 00:01,16.53 | 0.04248,16.53 | 0.04247,30.81,30.81,18.2,610 m -  1.4 km,a0153002
(2013 GR38),2104-May-06 12:21ξαξξξξ00:05,15.36 | 0.03948,15.33 | 0.03939,13.52,13.52,21.8,120 m -  260 m,bK13G38R
(2009 FU23),2104-May-13 16:13ξαξ< 00:01,17.98 | 0.04619,17.96 | 0.04616,9.09,9.09,20,270 m -  590 m,bK09F23U
152978 (2000 GJ147),2104-May-17 21:26ξαξ< 00:01,10.32 | 0.02653,10.32 | 0.02653,14.92,14.92,19.6,320 m -  710 m,a0152978
(2016 GS2),2104-May-18 15:25ξαξξξξ00:06,3.32 | 0.00854,3.30 | 0.00849,8.24,8.2,23,67 m -  150 m,bK16G02S
(2013 ND15),2104-Jun-23 10:33ξαξξξξ00:27,13.83 | 0.03555,8.67 | 0.02228,16.02,16.02,24.1,40 m -   90 m,bK13N15D
(2006 CT),2104-Jul-05 01:31ξαξ< 00:01,8.68 | 0.02231,8.68 | 0.02230,7.53,7.52,22.2,97 m -  220 m,bK06C00T
(2013 LF7),2104-Jul-10 03:18ξαξξξξ15:28,17.56 | 0.04512,14.49 | 0.03724,10.47,10.46,22,110 m -  240 m,bK13L07F
(2016 ND39),2104-Jul-20 19:54ξαξξξξ02:24,2.93 | 0.00754,2.32 | 0.00597,13.22,13.19,25.2,24 m -   54 m,bK16N39D
(2010 HA),2104-Aug-12 04:37ξαξξξξ00:21,14.71 | 0.03781,14.71 | 0.03779,5.02,5,23.9,44 m -   99 m,bK10H00A
(2008 ST),2104-Sep-24 20:18ξαξξξξ04:36,9.75 | 0.02506,0e+0 | 0.00e+0,3.99,3.96,27.1,10 m -   23 m,bK08S00T
(2016 TL10),2104-Sep-26 17:09ξαξ1_20:47,8.53 | 0.02192,8.35 | 0.02145,5.51,5.49,27.3,9.2 m -   21 m,bK16T10L
(2014 SS261),2104-Sep-29 14:14ξαξξξξ00:03,10.98 | 0.02823,10.91 | 0.02804,6.49,6.48,26.3,15 m -   33 m,bK14SQ1S
(2010 TK19),2104-Oct-04 22:52ξαξξξξ00:36,16.04 | 0.04121,15.94 | 0.04095,7.38,7.37,24.9,28 m -   62 m,bK10T19K
(2016 UG57),2104-Oct-11 13:57ξαξ2_09:48,7.93 | 0.02037,3.51 | 0.00902,6.8,6.78,27.7,7.7 m -   17 m,bK16U57G
(2003 UY12),2104-Oct-15 00:35ξαξ< 00:01,10.31 | 0.02648,10.30 | 0.02648,16.82,16.81,22.9,70 m -  160 m,bK03U12Y
(2016 UA41),2104-Oct-15 14:11ξαξξξξ15:52,18.17 | 0.04668,15.19 | 0.03904,6.58,6.57,24.4,35 m -   78 m,bK16U41A
(2013 UB),2104-Oct-15 14:26ξαξξξξ01:01,16.71 | 0.04293,16.44 | 0.04224,6.75,6.74,26.6,13 m -   28 m,bK13U00B
(2002 TS69),2104-Oct-17 00:57ξαξ< 00:01,13.78 | 0.03541,13.77 | 0.03539,4.68,4.67,24.4,35 m -   78 m,bK02T69S
(1998 VS),2104-Nov-02 21:36ξαξξξξ00:21,15.63 | 0.04017,15.62 | 0.04013,5.71,5.7,22.2,97 m -  220 m,bJ98V00S
(2009 TK12),2104-Nov-20 17:26ξαξξξξ00:07,14.06 | 0.03613,14.00 | 0.03597,14.89,14.88,20.6,200 m -  450 m,bK09T12K
(2017 FR91),2104-Dec-10 14:50ξαξξξξ02:30,15.96 | 0.04102,12.54 | 0.03223,8.48,8.47,26.9,11 m -   24 m,bK17F91R
(2004 XL14),2104-Dec-20 09:29ξαξ< 00:01,12.49 | 0.03209,12.49 | 0.03209,13.33,13.33,21.2,150 m -  340 m,bK04X14L
152680 (1998 KJ9),2105-Jan-03 14:57ξαξ< 00:01,11.60 | 0.02982,11.60 | 0.02981,21.9,21.9,19.4,350 m -  780 m,a0152680
480883 (2001 YE4),2105-Jan-06 16:42ξαξξξξ00:02,12.49 | 0.03209,12.48 | 0.03206,12.63,12.63,20.7,190 m -  430 m,a0480883
(2016 HD3),2105-Jan-09 18:40ξαξξξξ00:34,17.54 | 0.04507,13.41 | 0.03445,8.34,8.33,28,6.7 m -   15 m,bK16H03D
7482 (1994 PC1),2105-Jan-18 12:27ξαξ< 00:01,6.06 | 0.01557,6.05 | 0.01554,19.85,19.85,16.8,1.2 km -  2.6 km,a0007482
337075 (1998 QC1),2105-Jan-27 17:47ξαξ< 00:01,16.50 | 0.04241,16.50 | 0.04239,15.84,15.84,19.7,310 m -  680 m,a0337075
(2016 CC136),2105-Feb-07 11:27ξαξξξξ21:42,14.18 | 0.03642,2.90 | 0.00744,6.41,6.4,28.8,4.6 m -   10 m,bK16CD6C
(2003 QB30),2105-Feb-16 13:44ξαξξξξ00:17,15.63 | 0.04017,15.44 | 0.03967,10.77,10.76,26.8,12 m -   26 m,bK03Q30B
(2017 DR34),2105-Feb-26 05:50ξαξ2_10:36,3.92 | 0.01007,1.00 | 0.00256,11.55,11.53,29.2,3.8 m -  8.6 m,bK17D34R
(2017 BL30),2105-Mar-02 05:11ξαξ1_04:14,14.23 | 0.03656,10.34 | 0.02658,7.9,7.89,23.3,58 m -  130 m,bK17B30L
29075 (1950 DA),2105-Mar-10 01:40ξαξ< 00:01,14.13 | 0.03632,14.13 | 0.03632,13.8,13.8,17.1,1.0 km -  2.3 km,a0029075
139211 (2001 GN2),2105-Mar-14 02:28ξαξ< 00:01,13.08 | 0.03362,13.08 | 0.03360,15.87,15.86,18,670 m -  1.5 km,a0139211
4581 Asclepius (1989 FC),2105-Mar-23 19:41ξαξξξξ00:40,6.73 | 0.01730,6.22 | 0.01598,10.25,10.23,20.7,190 m -  430 m,a0004581
(2016 FW13),2105-Apr-03 04:20ξαξ2_14:32,18.42 | 0.04733,0.93 | 0.00239,11.75,11.75,29.5,3.3 m -  7.5 m,bK16F13W
(2001 QJ142),2105-Apr-10 06:41ξαξξξξ00:26,14.20 | 0.03649,14.14 | 0.03634,2.32,2.29,23.7,48 m -  110 m,bK01QE2J
192559 (1998 VO),2105-May-03 19:58ξαξ< 00:01,10.76 | 0.02764,10.75 | 0.02764,8.58,8.57,20.1,250 m -  570 m,a0192559
(2004 FJ11),2105-May-08 08:23ξαξξξξ05:59,8.55 | 0.02198,8.24 | 0.02118,9.66,9.65,21,170 m -  380 m,bK04F11J
(2016 HF19),2105-May-09 23:09ξαξξξξ17:54,17.24 | 0.04429,17.09 | 0.04393,2.66,2.64,26.5,13 m -   30 m,bK16H19F
(2010 JV34),2105-May-25 16:14ξαξξξξ01:51,16.77 | 0.04309,16.67 | 0.04285,14.72,14.71,20.8,180 m -  410 m,bK10J34V
(2010 GA34),2105-Jun-07 16:32ξαξ< 00:01,16.21 | 0.04167,16.21 | 0.04166,5.25,5.24,22.4,88 m -  200 m,bK10G34A
468468 (2004 KH17),2105-Jun-11 22:58ξαξ< 00:01,18.63 | 0.04786,18.62 | 0.04785,15.15,15.15,21.9,110 m -  250 m,a0468468
(2013 AX52),2105-Jul-13 14:47ξαξξξξ00:04,17.33 | 0.04453,17.27 | 0.04438,16.95,16.94,20.2,240 m -  540 m,bK13A52X
164216 (2004 OT11),2105-Jul-16 17:49ξαξ< 00:01,10.54 | 0.02707,10.53 | 0.02707,14.97,14.97,17.2,970 m -  2.2 km,a0164216
(2006 BZ147),2105-Aug-22 21:36ξαξ2_13:26,10.57 | 0.02716,1.34 | 0.00345,4.14,4.11,25.4,22 m -   49 m,bK06BE7Z
(2012 DM32),2105-Sep-02 04:05ξαξξξξ20:59,12.39 | 0.03183,7.50 | 0.01927,7.69,7.68,26.2,15 m -   34 m,bK12D32M
(2014 RW22),2105-Sep-14 15:59ξαξ< 00:01,18.65 | 0.04793,18.65 | 0.04793,4.74,4.73,24.1,40 m -   90 m,bK14R22W
(2012 DX13),2105-Sep-17 13:43ξαξξξξ00:10,11.72 | 0.03011,11.60 | 0.02980,23.8,23.79,24,42 m -   94 m,bK12D13X
(2015 JD1),2105-Nov-05 06:08ξαξξξξ00:07,19.29 | 0.04956,19.18 | 0.04929,12.23,12.23,20.7,190 m -  430 m,bK15J01D
(2005 GJ8),2105-Nov-11 08:47ξαξξξξ00:02,17.26 | 0.04435,17.25 | 0.04432,12.48,12.47,20.3,230 m -  520 m,bK05G08J
(2015 VZ145),2105-Dec-03 09:24ξαξξξξ07:57,11.15 | 0.02866,10.93 | 0.02808,7.42,7.41,23.5,53 m -  120 m,bK15VE5Z
(2004 XG),2105-Dec-04 14:47ξαξξξξ00:19,16.83 | 0.04326,16.76 | 0.04307,6.78,6.77,24.1,40 m -   90 m,bK04X00G
480808 (1994 XL1),2105-Dec-07 09:30ξαξξξξ00:01,14.54 | 0.03737,14.54 | 0.03736,15.72,15.71,20.9,180 m -  390 m,a0480808
(2015 XT378),2105-Dec-11 07:00ξαξξξξ06:37,11.79 | 0.03028,1.16 | 0.00299,6.89,6.88,27.9,7.0 m -   16 m,bK15Xb8T
453563 (2010 BB),2106-Jan-01 05:16ξαξξξξ00:02,10.17 | 0.02612,10.15 | 0.02609,7.71,7.69,20.2,240 m -  540 m,a0453563
(2005 YQ96),2106-Jan-03 02:35ξαξ< 00:01,11.91 | 0.03060,11.90 | 0.03059,12.22,12.21,20.4,220 m -  490 m,bK05Y96Q
(2003 AF23),2106-Jan-05 16:44ξαξ< 00:01,14.93 | 0.03835,14.93 | 0.03835,17,17,21,170 m -  380 m,bK03A23F
(2015 AE45),2106-Jan-09 07:57ξαξξξξ06:56,13.39 | 0.03440,12.31 | 0.03162,8.09,8.08,25.3,23 m -   52 m,bK15A45E
(2015 AP44),2106-Feb-01 05:38ξαξ2_08:27,5.34 | 0.01373,4.49 | 0.01155,4.38,4.34,26.2,15 m -   34 m,bK15A44P
(2017 BB7),2106-Feb-02 00:37ξαξξξξ04:35,6.89 | 0.01770,3.66 | 0.00941,7.5,7.48,27.9,7.0 m -   16 m,bK17B07B
454094 (2013 BZ45),2106-Feb-05 13:06ξαξ< 00:01,10.06 | 0.02584,10.06 | 0.02584,7.69,7.68,21.9,110 m -  250 m,a0454094
(2016 EH1),2106-Feb-25 02:37ξαξξξξ06:21,12.11 | 0.03111,3.52 | 0.00905,9.96,9.95,22.6,80 m -  180 m,bK16E01H
(2001 FC58),2106-Mar-22 09:17ξαξ< 00:01,17.69 | 0.04545,17.68 | 0.04544,9.35,9.35,20.4,220 m -  490 m,bK01F58C
162416 (2000 EH26),2106-Apr-21 16:00ξαξξξξ00:07,3.61 | 0.00927,3.59 | 0.00923,8.15,8.12,21.7,120 m -  270 m,a0162416
(2012 NN),2106-Apr-25 23:27ξαξξξξ00:13,14.66 | 0.03766,14.64 | 0.03762,11.81,11.8,20.9,180 m -  390 m,bK12N00N
(2016 HN),2106-May-13 22:43ξαξξξξ00:11,16.42 | 0.04219,16.36 | 0.04203,10.31,10.3,22.6,80 m -  180 m,bK16H00N
(2014 KP4),2106-May-15 12:54ξαξξξξ14:18,4.19 | 0.01078,4.03 | 0.01035,26.93,26.92,19.3,370 m -  820 m,bK14K04P
(2013 LE7),2106-May-23 20:36ξαξ2_18:11,13.42 | 0.03448,11.35 | 0.02918,1.56,1.51,27.4,8.8 m -   20 m,bK13L07E
66391 (1999 KW4),2106-May-27 21:10ξαξ< 00:01,15.34 | 0.03942,15.34 | 0.03942,20.36,20.36,16.5,1.3 km -  3.0 km,a0066391
(2004 MD6),2106-Jun-17 02:47ξαξξξξ00:03,5.43 | 0.01396,5.39 | 0.01385,21.34,21.33,20.4,220 m -  490 m,bK04M06D
(2014 NL52),2106-Jul-02 21:50ξαξ1_02:32,8.05 | 0.02068,4.35 | 0.01117,5.45,5.43,23.6,51 m -  110 m,bK14N52L
(2016 NC1),2106-Jul-07 03:41ξαξ1_04:46,13.70 | 0.03521,10.46 | 0.02687,4.17,4.15,25.3,23 m -   52 m,bK16N01C
(2014 OC4),2106-Jul-16 05:10ξαξξξξ11:27,9.81 | 0.02520,9.77 | 0.02510,6.05,6.03,25.5,21 m -   47 m,bK14O04C
(2011 QE23),2106-Aug-26 23:21ξαξ1_17:19,8.62 | 0.02214,6.42 | 0.01648,5.43,5.4,25.8,18 m -   41 m,bK11Q23E
359170 (2009 CN5),2106-Sep-05 21:44ξαξξξξ00:06,12.44 | 0.03196,12.44 | 0.03196,12.96,12.96,20,270 m -  590 m,a0359170
(2015 VE1),2106-Sep-11 13:56ξαξ2_00:29,12.32 | 0.03165,12.32 | 0.03165,8.81,8.8,21,170 m -  380 m,bK15V01E
68216 (2001 CV26),2106-Oct-08 05:23ξαξξξξ00:02,14.45 | 0.03714,14.44 | 0.03710,12.68,12.67,16.5,1.3 km -  3.0 km,a0068216
144900 (2004 VG64),2106-Oct-21 11:00ξαξ< 00:01,13.64 | 0.03504,13.63 | 0.03503,25.79,25.78,18.3,580 m -  1.3 km,a0144900
(2016 UA6),2106-Oct-28 22:08ξαξξξξ15:16,17.41 | 0.04473,17.14 | 0.04404,7.84,7.83,25.8,18 m -   41 m,bK16U06A
(2014 TL17),2106-Oct-30 21:18ξαξξξξ02:56,4.27 | 0.01097,4.15 | 0.01066,10.08,10.05,22.9,70 m -  160 m,bK14T17L
(2005 US64),2106-Oct-30 23:02ξαξ1_01:40,10.55 | 0.02710,10.42 | 0.02678,19.72,19.71,23,67 m -  150 m,bK05U64S
(2015 VU64),2106-Nov-03 19:17ξαξξξξ06:04,13.19 | 0.03390,0.64 | 0.00165,4.52,4.51,30.6,2.0 m -  4.5 m,bK15V64U
(1999 UR),2106-Nov-08 21:37ξαξξξξ00:05,8.59 | 0.02208,8.58 | 0.02206,8.17,8.15,21.5,130 m -  300 m,bJ99U00R
152560 (1991 BN),2106-Nov-11 08:01ξαξ< 00:01,15.39 | 0.03955,15.39 | 0.03955,10.01,10,19.1,400 m -  900 m,a0152560
(2010 JG),2106-Nov-16 15:16ξαξ< 00:01,12.74 | 0.03272,12.73 | 0.03272,15.75,15.75,20.9,180 m -  390 m,bK10J00G
(2002 VE68),2106-Nov-16 15:56ξαξ< 00:01,9.42 | 0.02422,9.42 | 0.02422,8.55,8.53,20.5,210 m -  470 m,bK02V68E
(2014 WY4),2106-Nov-20 21:38ξαξξξξ02:31,19.18 | 0.04930,17.61 | 0.04526,9.06,9.06,24,42 m -   94 m,bK14W04Y
(2004 XK3),2106-Nov-24 16:39ξαξξξξ02:32,16.65 | 0.04279,15.31 | 0.03935,7.84,7.83,24.4,35 m -   78 m,bK04X03K
(2016 YH),2106-Dec-14 10:11ξαξξξξ06:12,6.74 | 0.01732,6.22 | 0.01597,8.85,8.84,25.5,21 m -   47 m,bK16Y00H
(2014 SD224),2106-Dec-28 00:47ξαξξξξ00:35,9.75 | 0.02506,8.84 | 0.02272,9.73,9.72,22.2,97 m -  220 m,bK14SM4D
468727 (2010 JE87),2107-Jan-28 14:45ξαξ< 00:01,15.96 | 0.04100,15.96 | 0.04100,15.93,15.93,20.8,180 m -  410 m,a0468727
